,LOCATION,TIME,SP_DYN_TFRT_IN,SP_DYN_LE00_IN,SP_DYN_IMRT_IN,SP_POP_GROW,SH_DYN_AIDS_ZS,SP_RUR_TOTL_ZS,NY_GDP_MKTP_CN,NY_GDP_MKTP_CD,NY_GDP_DEFL_ZS,NY_GDP_MKTP_KD_ZG,NY_GDP_PCAP_CD,NY_GDP_PCAP_PP_CD,NY_GDP_MKTP_PP_CD,XTGOV_IMF,NY_GNP_PCAP_CD,NY_GNP_PCAP_PP_CD,SI_POV_DDAY,PA_NUS_PPP,DT_TDS_DECT_GN_ZS,200101,200151,200345,200343,200144,NY_GNP_PCAP_CN,NY_GDP_MKTP_KD,PA_NUS_PPPC_RF,PA_NUS_FCRF,NY_GDP_MKTP_KN,PA_NUS_ATLS,PA_NUS_PRVT_PP,NY_GNP_MKTP_CN,NY_GDP_PCAP_PP_KD,NY_GDP_MKTP_PP_KD,NY_GDP_PCAP_CN,poverty
5886,MAR,1998,2.9330000000000003,67.889,45.6,1.24771,0.1,47.321999999999996,401523653400.0,41806219378.6181,90.30761,7.23855,1469.03195,3403.92102,96869962075.2778,81471000000.0,1450.0,3340.0,7.5,4.14498,7.06355,28110.443,1425.0020000000002,11061.373,9822.123,5801.945,13840.18394,55836249260.847,0.43157,9.60442,444617721700.0,9.6044,4.67545,393868743400.0,4460.46967,126937589324.983,14109.170409999999,False
5887,MAR,1999,2.846,68.28399999999999,43.8,1.1978799999999998,0.1,46.993,408177051400.0,41632027599.8531,90.82196,1.08133,1444.98905,3450.5859200000004,99415900661.6765,81421000000.0,1410.0,3390.0,NA,4.10575,7.7355100000000006,28455.509,1472.1779999999999,11336.466999999999,9722.909,5923.955,13908.93461,56440024805.3577,0.41877,9.80442,449425517900.0,9.8044,4.606669999999999,400734626900.0,4453.4666,128310206811.44,14167.25069,False
5888,MAR,2000,2.7769999999999997,68.722,42.0,1.16737,0.1,46.665,412897152700.0,38857251336.3448,90.1478,1.91287,1332.38236,3553.14875,103623102630.827,101676000000.0,1390.0,3480.0,6.3,3.98461,7.1200600000000005,28793.679,1517.594,11605.714,9642.219000000001,6028.151999999999,13879.6526,57519650790.1246,0.37499,10.625639999999999,458022457200.0,10.626,4.54062,404782565800.0,4483.808410000001,130764618088.93599,14157.89494,False
5889,MAR,2001,2.7230000000000003,69.209,40.3,1.14495,0.1,46.338,446011646500.0,39459581217.3759,90.73585,7.31997,1336.77538,3853.26734,113742606498.23,114404000000.0,1390.0,3780.0,NA,3.92124,6.890560000000001,29126.33,1566.54,11926.338,9546.44,6087.012,14828.93045,61730070507.7354,0.34692,11.30298,491549552000.0,11.302999999999999,4.44319,437727531400.0,4754.19233,140336545574.664,15109.572080000002,False
5890,MAR,2002,2.68,69.738,38.6,1.1263100000000001,0.1,46.01,465492178600.0,42236836820.6152,91.83243,3.12145,1413.75718,3986.31789,119093618764.828,130041000000.0,1370.0,3920.0,NA,3.9086199999999995,8.93885,29454.767999999996,1613.28,12230.767,9487.125,6123.596,15340.686969999999,63656943581.251,0.35465,11.02058,506893023800.0,11.020999999999999,4.4961,458312151000.0,4843.98989,144717080193.755,15581.01784,False
5891,MAR,2003,2.6439999999999997,70.296,37.1,1.11723,0.1,45.683,498482124900.0,52064058833.9739,92.80825,5.96116,1721.97386,4256.95052,128709341566.512,130010000000.0,1540.0,4200.0,NA,3.87293,8.36768,29782.884,1659.0639999999999,12527.493,9450.543,6145.784000000001,16267.73541,67451637210.908,0.40451,9.57438,537109738900.0,9.5744,4.44763,491856672000.0,5071.7173,153343900009.771,16486.86655,False
5892,MAR,2004,2.613,70.873,35.6,1.11741,0.1,45.356,528763546800.0,59626020162.3816,93.93978,4.79702,1948.81227,4529.7458,138592473893.324,140072000000.0,1830.0,4490.0,NA,3.81524,5.08218,30115.214,1705.539,12832.133999999998,9413.525,6164.016,17116.34469,70687304633.4949,0.43023,8.86802,562874991700.0,8.868,4.39636,523693085600.0,5252.3011,160699835050.49698,17282.06725,False
5906,MOZ,1970,6.84,39.271,182.4,2.28229,NA,91.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9022.741,311.547,3151.5040000000004,3896.572,1663.118,NA,NA,NA,0.02875,NA,0.0288,NA,NA,NA,NA,NA,False
5907,MOZ,1971,6.824,39.735,181.8,2.30483,NA,90.70200000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9232.655,320.298,3209.006,4005.507,1697.844,NA,NA,NA,0.028310000000000002,NA,0.0283,NA,NA,NA,NA,NA,False
5908,MOZ,1972,6.801,40.21,180.9,2.32596,NA,90.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9446.24,328.64599999999996,3271.802,4110.7029999999995,1735.089,NA,NA,NA,0.02705,NA,0.0271,NA,NA,NA,NA,NA,False
5909,MOZ,1973,6.769,40.679,179.9,2.38712,NA,89.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9668.657,336.81300000000005,3341.0159999999996,4214.804,1776.024,NA,NA,NA,0.02452,NA,0.0245,NA,NA,NA,NA,NA,False
5910,MOZ,1974,6.729,41.125,178.9,2.4980700000000002,NA,89.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9906.965,345.09,3418.329,4321.081,1822.465,NA,NA,NA,0.02541,NA,0.0254,NA,NA,NA,NA,NA,False
5911,MOZ,1975,6.683,41.512,177.8,2.6281,NA,89.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10165.215,353.621,3504.301,4431.787,1875.506,NA,NA,NA,0.02555,NA,0.0256,NA,NA,NA,NA,NA,False
5912,MOZ,1976,6.632999999999999,41.803999999999995,176.8,2.7501599999999997,NA,88.70299999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10443.953000000001,363.75199999999995,3587.7259999999997,4561.946,1930.529,NA,NA,NA,0.03023,NA,0.0302,NA,NA,NA,NA,NA,False
5913,MOZ,1977,6.585,41.983000000000004,175.9,2.81897,NA,88.26100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10738.533000000001,373.92199999999997,3682.252,4690.811,1991.5479999999998,NA,NA,NA,0.030410000000000003,NA,0.0304,NA,NA,NA,NA,NA,False
5914,MOZ,1978,6.539,42.05,175.3,2.80487,NA,87.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11041.204,383.934,3784.678,4816.383,2056.209,NA,NA,NA,0.03,NA,0.03,NA,NA,NA,NA,NA,False
5915,MOZ,1979,6.499,42.016999999999996,174.7,2.6922,NA,87.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11341.402,393.509,3891.244,4935.24,2121.409,NA,NA,NA,0.03,NA,0.03,NA,NA,NA,NA,NA,False
5916,MOZ,1980,6.4639999999999995,41.913000000000004,174.5,2.50706,NA,86.84200000000001,114251700.0,3526287037.0370398,0.16046,NA,297.61888,NA,NA,23000000.0,NA,NA,NA,NA,NA,11630.194,402.452,3998.947,5043.903,2184.8920000000003,9.70301,2256863839.6360197,NA,0.0324,71200716000.0,0.0324,NA,114964500.0,NA,NA,9.64285,True
5917,MOZ,1981,6.436,41.778,174.2,2.3748099999999996,NA,85.949,124859600.0,3537099150.1416397,0.16701,5.0,291.52539,NA,NA,30000000.0,NA,NA,NA,NA,NA,11913.088,414.51199999999994,4068.361,5204.104,2226.111,10.28852,2369707098.18196,NA,0.03535,74760753900.0,0.0353,NA,124831400.0,NA,NA,10.29085,True
5918,MOZ,1982,6.412999999999999,41.66,173.5,2.25065,NA,84.965,136540100.0,3612171957.6719604,0.19617,-6.9,291.08721,NA,NA,37000000.0,290.0,NA,NA,NA,NA,12189.823999999999,425.615,4135.823,5355.626,2272.76,10.94035,2206197321.6917,NA,0.03777,69602262300.0,0.0378,NA,135761400.0,NA,NA,11.0031,True
5919,MOZ,1983,6.392,41.597,172.6,1.98248,NA,83.926,130104500.0,3236430348.2587104,0.22174000000000002,-15.7,255.6885,NA,NA,47000000.0,230.0,NA,NA,NA,NA,12439.761999999999,435.12699999999995,4194.834,5488.23,2321.571,10.17419,1859824297.21094,NA,0.04018,58674705700.0,0.0402,NA,128781900.0,NA,NA,10.27868,True
5920,MOZ,1984,6.372999999999999,41.61,171.1,1.53716,NA,82.82799999999999,143149700.0,3376172169.81132,0.26093,-6.5,262.65987,NA,NA,45000000.0,230.0,NA,NA,NA,0.5034,12636.116000000002,442.296,4238.6320000000005,5587.156,2368.032,10.95997,1738935720.1268802,NA,0.04244,54860849900.0,0.0424,NA,140877100.0,NA,NA,11.13678,True
5921,MOZ,1985,6.354,41.705,169.4,1.01111,NA,81.67399999999999,192509600.0,4456240740.74074,0.34743,1.0,343.19946,NA,NA,41000000.0,270.0,NA,NA,NA,1.3645100000000001,12764.386999999999,446.806,4264.613,5643.113,2409.855,14.498170000000002,1756325020.30487,NA,0.04318,55409456600.0,0.0432,NA,188250100.0,NA,NA,14.826220000000001,True
5922,MOZ,1986,6.332000000000001,41.872,167.5,0.38418,NA,80.459,211986600.0,5247193069.30693,0.39159,-2.3,402.56545,NA,NA,52000000.0,330.0,NA,NA,NA,1.94028,12808.558,454.116,4217.645,5744.414000000001,2392.383,15.879000000000001,1715929614.6287699,NA,0.04043,54135041300.0,0.0404,NA,206973000.0,NA,NA,16.26364,True
5923,MOZ,1987,6.308,42.085,165.5,-0.10380999999999999,NA,79.185,684341900.0,2354117303.06158,1.1021299999999998,14.7,180.79582,NA,NA,159000000.0,300.0,NA,NA,NA,2.05188,12786.348999999998,458.29,4145.687,5801.303000000001,2381.069,50.0658,1968171275.23469,NA,0.29073000000000004,62092892600.0,0.2907,NA,651899800.0,NA,NA,52.55735,True
5924,MOZ,1988,6.281000000000001,42.327,163.6,-0.1407,NA,77.848,1098287700.0,2093571673.6561198,1.63473,8.2,161.01235,NA,NA,301000000.0,240.0,NA,NA,NA,2.97554,12758.008,461.199,4065.68,5842.818,2388.311,81.62673000000001,2129561224.9278603,NA,0.52464,67184506800.0,0.5246,NA,1061355900.0,NA,NA,84.46708000000001,True
5925,MOZ,1989,6.247999999999999,42.6,161.5,0.43788,NA,76.455,1723817700.0,2314159887.23319,2.4092,6.5,177.19973000000002,NA,NA,472000000.0,190.0,NA,NA,NA,3.1125,12805.946000000002,465.19800000000004,3998.257,5915.389,2427.1020000000003,125.02598,2267982801.47822,NA,0.74492,71551502800.0,0.7449,NA,1632790900.0,NA,NA,131.99608,True
5926,MOZ,1990,6.211,42.915,159.4,1.42956,1.6,75.0,2333972900.0,2512079324.07706,3.22965,0.9999899999999999,189.62454,244.601,3240388236.4843802,690000000.0,180.0,240.0,NA,0.72028,2.74863,12987.292,471.718,3955.25,6054.854,2505.47,169.60868,2290662466.94973,0.7752399999999999,0.92909,72267012700.0,0.9291,NA,2246916200.0,378.53427,5014689191.234,176.18016,True
5927,MOZ,1991,6.167000000000001,43.293,157.1,2.5659099999999997,2.1,74.513,4681866500.0,3263761937.95748,6.17595,4.9,240.12427000000002,258.41059,3512308958.06503,958000000.0,200.0,250.0,NA,1.33299,2.50577,13328.032,480.065,4127.128,6123.89,2596.949,333.10213999999996,2402904908.1050897,0.92924,1.4344700000000001,75808095700.0,1.4345,NA,4527514300.0,387.02329,5260408918.42237,344.45827,True
5928,MOZ,1992,6.119,43.745,154.4,3.4653199999999997,2.8,74.02,5880302600.0,2291175764.66004,8.18501,-5.231330000000001,162.82696,241.94364,3404444866.9194,1483000000.0,180.0,230.0,NA,1.72724,3.68815,13806.001,491.969,4350.888,6266.8369999999995,2696.3070000000002,393.05341,2277201008.60038,0.6729999999999999,2.51655,71842323600.0,2.5665,NA,5530745300.0,354.28454,4985219537.51736,417.89538999999996,False
5929,MOZ,1993,6.067,44.272,151.2,3.94199,3.4,73.521,9462185400.0,2394823061.93212,12.10914,8.76714,163.61439,259.00257999999997,3791019463.6108,2307000000.0,180.0,240.0,NA,2.49595,5.26369,14370.946000000002,505.714,4609.373,6461.735,2794.1240000000003,610.87883,2476846450.65243,0.63171,3.8742400000000004,78140842000.0,3.9511,NA,8941430400.0,370.45041000000003,5422280804.63223,646.45683,False
5930,MOZ,1994,6.015,44.861999999999995,147.4,3.88639,4.2,73.016,15153791900.0,2460670287.73707,18.26783,6.15886,161.70488,270.10173,4110149913.2901,4098000000.0,160.0,260.0,NA,3.6869199999999998,5.15665,14948.048,519.245,4879.759,6669.47,2879.574,942.26051,2629392017.40491,0.59868,6.03859,82953429000.0,6.1584,NA,14338419700.0,378.27528,5756231622.70408,995.84334,False
5931,MOZ,1995,5.9639999999999995,45.49100000000001,143.0,3.5003900000000003,5.1,72.505,23208570500.0,2521738759.58885,27.365579999999998,2.23731,160.01762,272.20718999999997,4289749068.43057,5182000000.0,160.0,260.0,NA,5.41024,6.53412,15483.286,531.418,5144.226,6859.264,2948.3779999999997,1409.10808,2688219669.1426,0.58785,9.02433,84809354400.0,9.2034,NA,22206320200.0,373.43531,5885016371.03389,1472.70614,False
5932,MOZ,1996,5.919,46.123999999999995,137.7,3.05641,6.0,71.987,39797217500.0,3523842274.8966203,36.99427,26.84532,216.87543,341.00207,5540680693.93485,6773000000.0,200.0,330.0,82.9,7.18273,3.9316,15960.442,546.618,5273.368,7091.482,3048.974,2385.1013199999998,3409880893.02027,0.6359899999999999,11.29375,107576698600.0,11.2937,NA,38753679600.0,459.42647999999997,7464867960.400109,2449.32603,False
5933,MOZ,1997,5.882000000000001,46.736000000000004,131.7,2.75055,7.0,71.465,48797949400.0,4227273069.0599103,40.92408,10.842030000000001,253.10965,374.01246000000003,6246513384.90462,9309000000.0,230.0,370.0,NA,7.81203,2.5302700000000002,16397.183,559.3530000000001,5394.687,7295.703,3147.44,2862.76996,3779581258.34435,0.67674,11.54358,119240198300.0,11.5436,NA,47812126000.0,495.42168,8274211306.587041,2921.79653,False
5934,MOZ,1998,5.853,47.309,125.4,2.5737400000000004,7.9,71.258,57867805700.0,4873242526.06404,43.38523,11.85939,284.37329,412.16274,7063142254.13409,9851000000.0,260.0,400.0,NA,8.19293,1.9534799999999999,16813.949,570.386,5515.432,7482.342,3245.789,3287.22315,4227816690.59955,0.68995,11.87458,133381363200.0,11.8746,NA,56332419900.0,540.09462,9255482624.24713,3376.8190799999998,False
5935,MOZ,1999,5.832000000000001,47.841,119.3,2.58118,8.8,71.08,67740378000.0,5302532113.25156,47.1022,7.82297,301.53947,439.70954000000006,7732234609.51587,12533000000.0,280.0,430.0,NA,8.76078,1.86112,17244.188000000002,580.5880000000001,5644.743,7672.569,3346.288,3762.2583700000005,4558557692.2145,0.68577,12.77511,143815752600.0,12.7751,NA,66158820600.0,567.50702,9979536626.01586,3852.19691,False
5936,MOZ,2000,5.818,48.348,113.3,2.70863,9.7,70.902,76386777800.0,5016469068.50898,52.23752,1.6785,277.64866,445.04436,8040922229.47483,15527000000.0,280.0,430.0,NA,9.49975,1.50589,17711.927,590.5409999999999,5788.298000000001,7882.509,3450.579,4065.23817,4635073219.14203,0.62387,15.22725,146229704300.0,15.2272,NA,73449450900.0,561.61275,10147043446.1525,4227.81166,False
5937,MOZ,2001,5.807,48.858999999999995,107.6,2.8431900000000003,10.5,70.723,98692586000.0,4766928746.6914,59.87481999999999,12.72097,256.44149,498.70789,9270360334.801079,24294000000.0,280.0,480.0,NA,10.64604,1.31087,18221.888,604.388,5923.608,8142.598000000001,3551.2940000000003,5057.77272,5224699298.9958,0.5142100000000001,20.70364,164831535000.0,20.7036,NA,94017713100.0,615.3098200000001,11437845374.4914,5309.2619700000005,False
5938,MOZ,2002,5.795,49.406000000000006,102.3,2.92055,11.2,70.543,119136115300.0,5031510908.86055,66.43516,8.79406,262.88406000000003,535.0371299999999,10240427704.3458,26231000000.0,250.0,470.0,81.0,11.6339,1.1122,18764.155,617.411,6074.313,8416.099,3656.3320000000003,5478.33957,5684162363.797979,0.49133999999999994,23.677960000000002,179326915100.0,23.678,NA,104853545700.0,650.15248,12443696082.7814,6224.56866,False
5939,MOZ,2003,5.781000000000001,50.007,97.4,2.96983,11.8,70.363,133118281500.0,5597367853.40358,69.70118000000001,6.50061,283.89116,564.17399,11123591752.1753,29134000000.0,280.0,550.0,NA,11.9672,1.12133,19331.1,629.446,6237.9980000000005,8699.553,3764.103,6551.95744,6053667401.42283,0.5032,23.78227,190984252500.0,23.7823,NA,129182310900.0,672.1551,13252611820.0491,6751.584709999999,False
5940,MOZ,2004,5.761,50.663000000000004,92.9,2.97857,12.3,70.182,154271127000.0,6831808930.39816,74.9244,7.81119,336.33181,606.62703,12322235861.5687,31845000000.0,310.0,580.0,NA,12.519730000000001,0.93905,19910.552,640.337,6412.666,8984.008,3873.5409999999997,7261.86038,6526530628.5153,0.55443,22.58134,205902387900.0,22.5813,NA,147508027700.0,703.39219,14287797993.5014,7594.8096,False
5954,MMR,1970,5.9639999999999995,50.989,118.5,2.42785,NA,77.17,10259999700.0,NA,0.28545,4.97933,NA,NA,NA,NA,NA,NA,NA,NA,NA,27269.069,961.046,9799.684000000001,11590.832,4917.5070000000005,388.98571,4476619177.51576,NA,4.7619,3594317827200.0,NA,NA,10261999600.0,NA,NA,388.9099,False
5955,MMR,1971,5.8839999999999995,51.433,116.5,2.41014,NA,76.785,10437000200.0,NA,0.27886,4.12996,NA,NA,NA,NA,NA,NA,NA,NA,NA,27913.75,993.255,9914.368,11868.718,5137.409000000001,385.82814,4661501868.33128,NA,4.76484,3742761803600.0,NA,NA,10426999800.0,NA,NA,386.19819,False
5956,MMR,1972,5.79,51.818000000000005,114.4,2.39535,NA,76.39399999999999,10771999700.0,NA,0.28096,2.4358400000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,28570.097,1023.758,10046.274,12131.595,5368.47,388.29278999999997,4775048659.43712,NA,5.45949,3833929544100.0,NA,NA,10748000300.0,NA,NA,389.15981,False
5957,MMR,1973,5.685,52.18899999999999,112.4,2.38179,NA,76.097,11735000100.0,NA,0.30908,-0.9681200000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,29238.167999999998,1052.245,10199.674,12385.4,5600.849,413.40738,4728820233.05256,NA,4.9310599999999996,3796812324500.0,NA,NA,11719000100.0,NA,NA,413.97181,False
5958,MMR,1974,5.572,52.56399999999999,110.4,2.37185,NA,76.087,19349000200.0,NA,0.48377,5.34238,NA,NA,NA,NA,NA,NA,NA,NA,NA,29918.461,1078.325,10382.716999999999,12635.646,5821.773,665.12253,4981451575.58329,NA,4.86252,3999652303100.0,NA,NA,19306999800.0,NA,NA,666.56943,False
5959,MMR,1975,5.457000000000001,52.95399999999999,108.1,2.36347,NA,76.078,23477000200.0,NA,0.56357,4.15271,NA,NA,NA,NA,NA,NA,NA,NA,NA,30611.095,1102.012,10600.536,12884.345,6024.201999999999,789.65164,5188316772.8846,NA,6.3794,4165746231800.0,NA,NA,23470000100.0,NA,NA,789.88716,False
5960,MMR,1976,5.343,53.361000000000004,106.0,2.3478,NA,76.067,27427000300.0,NA,0.62066,6.0804,NA,NA,NA,NA,NA,NA,NA,NA,NA,31314.341,1135.7060000000001,10832.003,13147.961000000001,6198.670999999999,900.7811800000001,5503786990.3065,NA,6.70675,4419040108600.0,NA,NA,27409000400.0,NA,NA,901.37274,False
5961,MMR,1977,5.233,53.772,103.9,2.3267700000000002,NA,76.058,29617999900.0,NA,0.63258,5.9522900000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,32026.742000000002,1166.24,11099.594,13408.294,6352.6140000000005,949.0332900000001,5831388166.40491,NA,7.0676,4682074041300.0,NA,NA,29557000200.0,NA,NA,950.9919,False
5962,MMR,1978,5.126,54.178999999999995,101.7,2.31031,NA,76.048,31800000500.0,NA,0.63763,6.5178199999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,32748.784,1194.9,11396.083,13661.841999999999,6495.959,994.84725,6211467377.00038,NA,6.798260000000001,4987243060200.0,NA,NA,31708000300.0,NA,NA,997.73378,False
5963,MMR,1979,5.024,54.581,99.7,2.3003099999999996,NA,76.038,35333001200.0,NA,0.6734399999999999,5.201280000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,33481.396,1223.442,11710.268,13902.996000000001,6644.69,1078.8961800000002,6534543030.903871,NA,6.5857600000000005,5246643410400.0,NA,NA,35186999300.0,NA,NA,1083.37286,False
5964,MMR,1980,4.92,54.978,97.8,2.29105,NA,76.027,38608998400.0,NA,0.68176,7.93854,NA,NA,NA,NA,NA,NA,NA,NA,NA,34224.312999999995,1252.817,12034.13,14129.083,6808.283,1152.15263,7053290217.82045,NA,6.53814,5663150195500.0,NA,NA,38447001600.0,NA,NA,1157.0072400000001,False
5965,MMR,1981,4.809,55.371,96.0,2.27956,NA,76.018,42880000000.0,NA,0.7119300000000001,6.35575,NA,NA,NA,NA,NA,NA,NA,NA,NA,34976.462,1295.149,12338.798,14374.17,6968.345,1251.08633,7501580034.72373,NA,7.220339999999999,6023086124100.0,NA,NA,42710999000.0,NA,NA,1256.0366900000001,False
5966,MMR,1982,4.685,55.761,94.2,2.25552,NA,76.007,46811000800.0,NA,0.73595,5.60388,NA,NA,NA,NA,NA,NA,NA,NA,NA,35734.272000000004,1337.101,12654.518,14601.582,7141.071,1330.6644099999999,7921959309.834609,NA,7.709060000000001,6360612427500.0,NA,NA,46464000000.0,NA,NA,1340.60203,False
5967,MMR,1983,4.547,56.145,92.6,2.2093599999999998,NA,75.958,49822998500.0,NA,0.75036,4.39109,NA,NA,NA,NA,NA,NA,NA,NA,NA,36491.8,1377.5970000000002,12982.499,14808.025,7323.679,1381.39616,8269819885.192471,NA,7.9604,6639912814200.0,NA,NA,49313001500.0,NA,NA,1395.6826199999998,False
5968,MMR,1984,4.395,56.526,91.0,2.1366400000000003,NA,75.788,53596999700.0,NA,0.76925,4.93273,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241.527,1415.1970000000001,13326.706,14988.327,7511.297,1455.4871699999999,8677747608.38401,NA,8.30327,6967441654500.0,NA,NA,53079998500.0,NA,NA,1469.66367,False
5969,MMR,1985,4.231,56.903999999999996,89.5,2.04484,NA,75.619,55988998100.0,NA,0.7813100000000001,2.8510000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,37977.086,1449.401,13689.313,15137.594,7700.778,1488.5702099999999,8925150213.41148,NA,8.47485,7166083432700.0,NA,NA,55408001000.0,NA,NA,1504.17906,False
5970,MMR,1986,4.062,57.278,88.0,1.9554799999999999,NA,75.44800000000001,59028000800.0,NA,0.83252,-1.05735,NA,NA,NA,NA,NA,NA,NA,NA,NA,38698.482,1493.626,14032.722,15302.861,7869.273,1537.76612,8830780248.571129,NA,7.33038,7090312938600.0,NA,NA,58369499100.0,NA,NA,1555.1145900000001,False
5971,MMR,1987,3.8939999999999997,57.65,86.6,1.8685200000000002,NA,75.27600000000001,68698001400.0,NA,1.0093299999999998,-4.00563,NA,NA,NA,NA,NA,NA,NA,NA,NA,39404.335,1534.694,14400.737,15422.733,8046.170999999999,1762.9244399999998,8477051707.976859,NA,6.65345,6806301109800.0,NA,NA,68178001900.0,NA,NA,1776.37042,False
5972,MMR,1988,3.734,58.018,85.1,1.7656599999999998,NA,75.104,76243009500.0,NA,1.2636399999999999,-11.35244,NA,NA,NA,NA,NA,NA,NA,NA,NA,40085.651,1573.2079999999999,14785.478000000001,15501.806999999999,8225.158000000001,1930.3364199999999,7514699543.410271,NA,6.39454,6033619895700.0,NA,NA,75982176300.0,NA,NA,1936.96292,False
5973,MMR,1989,3.5860000000000003,58.383,83.6,1.64464,NA,74.931,124666003500.0,NA,1.9925599999999999,3.6953,NA,NA,NA,NA,NA,NA,NA,NA,NA,40731.426,1609.9279999999999,15177.02,15547.06,8397.418,3100.52291,7792390041.95992,NA,6.7049,6256580096200.0,NA,NA,124066996200.0,NA,NA,3115.49253,False
5974,MMR,1990,3.455,58.743,81.9,1.51635,0.1,74.757,151941400000.0,NA,2.36197,2.8169299999999997,NA,480.09239,19504353655.8094,NA,NA,480.0,NA,7.79013,NA,41335.199,1645.425,15570.226,15561.153,8558.395,3741.13781,8011896469.836559,NA,6.33856,6432823782700.0,NA,7.59554,151988400000.0,742.97089,30184121260.0835,3739.9809200000004,False
5975,MMR,1991,3.341,59.099,80.2,1.37849,0.1,74.582,186802400000.0,NA,2.92291,-0.65062,NA,486.0976,20022436158.2388,NA,NA,490.0,NA,9.32965,NA,41890.197,1696.9620000000002,15951.6,15559.511,8682.124,4528.057629999999,7959769716.742491,NA,6.2837,6390970743500.0,NA,9.638589999999999,186511400000.0,728.03167,29987738263.597,4535.122420000001,False
5976,MMR,1992,3.2430000000000003,59.448,78.5,1.25767,0.2,74.407,249394700000.0,NA,3.55851,9.66094,NA,538.3965400000001,22457308377.1584,NA,NA,540.0,NA,11.10528,NA,42401.684,1744.499,16326.013,15540.555,8790.617,5975.376310000001,8728758488.44639,NA,6.1045300000000005,7008398749200.0,NA,11.40527,249241700000.0,788.38843,32884836400.1168,5979.0443700000005,False
5977,MMR,1993,3.16,59.791000000000004,76.8,1.18759,0.2,74.23100000000001,360320700000.0,NA,4.84845,6.03941,NA,577.59567,24380185105.4562,NA,NA,580.0,NA,14.77924,NA,42890.002,1788.898,16701.067,15505.375,8894.662,8526.26375,9255924021.27763,NA,6.156969999999999,7431664700000.0,NA,14.60467,359891700000.0,826.1329099999999,34870886572.7596,8536.42727,False
5978,MMR,1994,3.09,60.128,75.1,1.1833200000000001,0.3,74.054,472774100000.0,NA,5.919,7.47796,NA,626.5411799999999,26760966772.8017,NA,NA,630.0,NA,17.66656,NA,43383.428,1831.269,17086.815,15457.11,9008.234,11059.55314,9948078165.27153,NA,5.9749099999999995,7987401491600.0,NA,17.66365,472378100000.0,877.46585,37478516949.8664,11068.82449,False
5979,MMR,1995,3.035,60.463,73.4,1.22298,0.3,73.876,604729000000.0,NA,7.0791699999999995,6.94805,NA,675.73432,29217260100.0138,NA,NA,670.0,NA,20.69766,NA,43901.598,1872.229,17487.613999999998,15402.969,9138.786,13970.186080000001,10639275753.1675,NA,5.66704,8542370255700.0,NA,21.51049,604040000000.0,927.0256800000001,40082543585.2925,13986.121219999999,False
5980,MMR,1996,2.9939999999999998,60.79600000000001,71.8,1.27661,0.4,73.697,791980000000.0,NA,8.71003,6.44272,NA,723.11012,31667385636.947998,NA,NA,720.0,NA,25.00933,NA,44452.206,1926.378,17903.112,15354.813,9267.903,18081.84857,11324734004.9744,NA,5.9175699999999996,9092730855200.0,NA,24.29915,791864000000.0,974.2343699999999,42664947772.5105,18084.49738,False
5981,MMR,1997,2.965,61.131,70.1,1.31169,0.4,73.518,1119509000000.0,NA,11.65352,5.65158,NA,766.9268400000001,34029713595.4699,302859000000.0,NA,770.0,NA,32.89798,NA,45027.233,1977.33,18332.936,15311.693000000001,9405.274,25228.792559999998,11964760742.6246,NA,6.24183,9606614083100.0,NA,30.79543,1119440000000.0,1015.8810800000001,45076192692.07,25230.34762,False
5982,MMR,1998,2.945,61.467,68.5,1.31738,0.5,73.337,1609776000000.0,NA,15.828429999999999,5.86621,NA,809.9865599999999,36416943193.7401,407833000000.0,NA,810.0,NA,44.20404,NA,45611.22,2024.0910000000001,18774.09,15270.981000000002,9542.058,35805.434330000004,12666639111.0325,NA,6.34316,10170158542000.0,NA,45.93815,1609810000000.0,1061.3996300000001,47720458236.6403,35804.6781,False
